Timestamp,season,period,period_type,solar_efficiency,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,month,hour,day,yyyymm,ymd
2037-07-29 00:00:00,summer,summer off peak,off peak,0.9492298777291127,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,8,0,1,2024-08,2024-08-01
2037-07-29 01:00:00,summer,summer off peak,off peak,0.9492298777291127,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,8,1,1,2024-08,2024-08-01
2037-07-29 02:00:00,summer,summer off peak,off peak,0.9492298777291127,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,8,2,1,2024-08,2024-08-01
2037-07-29 03:00:00,summer,summer off peak,off peak,0.9492298777291127,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,8,3,1,2024-08,2024-08-01
2037-07-29 04:00:00,summer,summer off peak,off peak,0.9492298777291127,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,8,4,1,2024-08,2024-08-01
2037-07-29 05:00:00,summer,summer off peak,off peak,0.9492298777291127,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,8,5,1,2024-08,2024-08-01
2037-07-29 06:00:00,summer,summer off peak,off peak,0.9492298777291127,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,8,6,1,2024-08,2024-08-01
2037-07-29 07:00:00,summer,summer off peak,off peak,0.9492298777291127,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,8,7,1,2024-08,2024-08-01
2037-07-29 08:00:00,summer,summer off peak,off peak,0.9492298777291127,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,8,8,1,2024-08,2024-08-01
2037-07-29 09:00:00,summer,summer off peak,off peak,0.9492298777291127,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,8,9,1,2024-08,2024-08-01
2037-07-29 10:00:00,summer,summer off peak,off peak,0.9492298777291127,2.1351,5.5083,8.104161710601899,4.730961710601898,2.1351,0.0,0.0,2.595861710601898,0.0,8,10,1,2024-08,2024-08-01
2037-07-29 11:00:00,summer,summer off peak,off peak,0.9492298777291127,1.106,8.104161710601899,12.389787416103259,5.39162570550136,1.106,0.0,0.0,4.28562570550136,0.0,8,11,1,2024-08,2024-08-01
2037-07-29 12:00:00,summer,summer off peak,off peak,0.9492298777291127,8.5343,12.389787416103259,9.520491326390603,5.665003910287345,5.665003910287345,2.8692960897126554,0.0,0.0,0.0,8,12,1,2024-08,2024-08-01
2037-07-29 13:00:00,summer,summer off peak,off peak,0.9492298777291127,8.3484,9.520491326390603,6.776344524503285,5.604253198112682,5.604253198112682,2.744146801887318,0.0,0.0,0.0,8,13,1,2024-08,2024-08-01
2037-07-29 14:00:00,summer,summer off peak,off peak,0.9492298777291127,5.7555,6.776344524503285,6.230218093480657,5.209373568977371,5.209373568977371,0.5461264310226284,0.0,0.0,0.0,8,14,1,2024-08,2024-08-01
2037-07-29 15:00:00,summer,summer part peak,part peak,0.9492298777291127,0.3669,6.230218093480657,10.563904447995224,4.7005863545145665,0.3669,0.0,0.0,4.333686354514566,0.0,8,15,1,2024-08,2024-08-01
2037-07-29 16:00:00,summer,summer peak,peak,0.9492298777291127,1.015099,10.563904447995224,13.398881832064506,3.8500763840692813,1.015099,0.0,0.0,2.8349773840692816,0.0,8,16,1,2024-08,2024-08-01
2037-07-29 17:00:00,summer,summer peak,peak,0.9492298777291127,0.9717,13.398881832064506,15.031868616553192,2.6046867844886856,0.9717,0.0,0.0,1.6329867844886856,0.0,8,17,1,2024-08,2024-08-01
2037-07-29 18:00:00,summer,summer peak,peak,0.9492298777291127,0.5301,15.031868616553192,15.686407503959124,1.1846388874059326,0.5301,0.0,0.0,0.6545388874059326,0.0,8,18,1,2024-08,2024-08-01
